county,county_name,site,year,aadt
03,Collier,4119,2016,3500
03,Collier,4119,2017,3700
03,Collier,4119,2018,3500
03,Collier,4119,2019,3500
03,Collier,4119,2020,3500
03,Collier,4119,2021,3700
03,Collier,4119,2022,3800
03,Collier,4119,2023,3000
03,Collier,4119,2024,3200
03,Collier,4119,2025,3200
03,Collier,4121,2011,5200
12,Lee,4121,2011,1850
12,Lee,4121,2012,1850
03,Collier,4121,2012,5100
03,Collier,4121,2013,5100
12,Lee,4121,2013,1850
12,Lee,4121,2014,1850
03,Collier,4121,2014,5700
12,Lee,4121,2015,1950
03,Collier,4121,2015,5900
03,Collier,4121,2016,6100
12,Lee,4121,2016,2100
03,Collier,4121,2017,6300
12,Lee,4121,2017,2300
12,Lee,4121,2018,2400
03,Collier,4121,2018,6700
12,Lee,4121,2019,2500
03,Collier,4121,2019,6900
12,Lee,4121,2020,2500
03,Collier,4121,2020,6700
03,Collier,4121,2021,6900
12,Lee,4121,2021,2700
12,Lee,4121,2022,2900
03,Collier,4121,2022,8400
12,Lee,4121,2023,2700
03,Collier,4121,2023,9300
03,Collier,4121,2024,9700
12,Lee,4121,2024,2900
03,Collier,4121,2025,9700
12,Lee,4121,2025,3100
03,Collier,4122,2011,6300
12,Lee,4122,2011,14300
12,Lee,4122,2012,14300
03,Collier,4122,2012,6200
03,Collier,4122,2013,6200
12,Lee,4122,2013,14300
12,Lee,4122,2014,15800
03,Collier,4122,2014,7000
12,Lee,4122,2015,16600
03,Collier,4122,2015,7200
03,Collier,4122,2016,7500
12,Lee,4122,2016,17600
03,Collier,4122,2017,7700
12,Lee,4122,2017,18600
12,Lee,4122,2018,18300
03,Collier,4122,2018,8400
12,Lee,4122,2019,19100
03,Collier,4122,2019,8600
12,Lee,4122,2020,16800
03,Collier,4122,2020,8400
03,Collier,4122,2021,8800
12,Lee,4122,2021,17800
12,Lee,4122,2022,18600
03,Collier,4122,2022,11400
12,Lee,4122,2023,20200
03,Collier,4122,2023,12100
03,Collier,4122,2024,12500
12,Lee,4122,2024,19400
03,Collier,4122,2025,12500
12,Lee,4122,2025,20000
03,Collier,4123,2011,750
12,Lee,4123,2011,6000
12,Lee,4123,2012,6000
03,Collier,4123,2012,750
03,Collier,4123,2013,750
12,Lee,4123,2013,6000
12,Lee,4123,2014,7800
03,Collier,4123,2014,650
12,Lee,4123,2015,8200
03,Collier,4123,2015,650
03,Collier,4123,2016,650
12,Lee,4123,2016,8700
03,Collier,4123,2017,650
12,Lee,4123,2017,9100
12,Lee,4123,2018,8500
03,Collier,4123,2018,800
12,Lee,4123,2019,8900
03,Collier,4123,2019,800
12,Lee,4123,2020,8900
03,Collier,4123,2020,750
03,Collier,4123,2021,750
12,Lee,4123,2021,9500
12,Lee,4123,2022,9900
03,Collier,4123,2022,750
12,Lee,4123,2023,10400
03,Collier,4123,2023,850
03,Collier,4123,2024,850
12,Lee,4123,2024,10900
03,Collier,4123,2025,1850
12,Lee,4123,2025,11400
03,Collier,4124,2011,3900
12,Lee,4124,2011,400
12,Lee,4124,2012,400
03,Collier,4124,2012,3900
03,Collier,4124,2013,3900
12,Lee,4124,2013,9600
12,Lee,4124,2014,8800
03,Collier,4124,2014,5100
12,Lee,4124,2015,9200
03,Collier,4124,2015,5300
03,Collier,4124,2016,5500
12,Lee,4124,2016,9800
03,Collier,4124,2017,5700
12,Lee,4124,2017,10400
12,Lee,4124,2018,9100
03,Collier,4124,2018,5100
12,Lee,4124,2019,9300
03,Collier,4124,2019,5100
12,Lee,4124,2020,9300
03,Collier,4124,2020,5100
03,Collier,4124,2021,5300
12,Lee,4124,2021,9900
12,Lee,4124,2022,10000
03,Collier,4124,2022,5700
12,Lee,4124,2023,9700
03,Collier,4124,2023,6800
03,Collier,4124,2024,7000
12,Lee,4124,2024,10100
03,Collier,4124,2025,7000
12,Lee,4124,2025,10500
03,Collier,4125,2011,6600
03,Collier,4125,2012,6500
03,Collier,4125,2013,6900
03,Collier,4125,2014,6900
03,Collier,4125,2015,7100
03,Collier,4125,2016,7300
03,Collier,4125,2017,7500
03,Collier,4125,2018,7500
03,Collier,4125,2019,7600
03,Collier,4125,2020,7400
03,Collier,4125,2021,7600
03,Collier,4125,2022,7800
03,Collier,4125,2023,9100
03,Collier,4125,2024,9500
03,Collier,4125,2025,9500
03,Collier,4126,2011,2200
12,Lee,4126,2011,5100
12,Lee,4126,2012,5100
03,Collier,4126,2012,2200
03,Collier,4126,2013,2200
12,Lee,4126,2013,5100
12,Lee,4126,2014,5100
03,Collier,4126,2014,2800
12,Lee,4126,2015,5400
03,Collier,4126,2015,3000
03,Collier,4126,2016,3200
12,Lee,4126,2016,5500
03,Collier,4126,2017,3400
12,Lee,4126,2017,5600
12,Lee,4126,2018,6000
03,Collier,4126,2018,4500
12,Lee,4126,2019,6000
03,Collier,4126,2019,4500
12,Lee,4126,2020,5900
03,Collier,4126,2020,4500
03,Collier,4126,2021,4700
12,Lee,4126,2021,5900
12,Lee,4126,2022,5900
03,Collier,4126,2022,4900
12,Lee,4126,2023,13100
03,Collier,4126,2023,6800
03,Collier,4126,2024,7000
12,Lee,4126,2024,12900
03,Collier,4126,2025,7000
12,Lee,4126,2025,13000
03,Collier,4127,2011,4400
12,Lee,4127,2011,4000
12,Lee,4127,2012,4000
03,Collier,4127,2012,4400
03,Collier,4127,2013,4400
12,Lee,4127,2013,4000
12,Lee,4127,2014,4400
03,Collier,4127,2014,5400
12,Lee,4127,2015,4600
03,Collier,4127,2015,5600
03,Collier,4127,2016,5800
12,Lee,4127,2016,4700
03,Collier,4127,2017,6000
12,Lee,4127,2017,4800
12,Lee,4127,2018,4700
03,Collier,4127,2018,7500
12,Lee,4127,2019,4700
03,Collier,4127,2019,7700
12,Lee,4127,2020,4500
03,Collier,4127,2020,7500
03,Collier,4127,2021,7800
12,Lee,4127,2021,4500
12,Lee,4127,2022,4500
03,Collier,4127,2022,5500
12,Lee,4127,2023,3500
03,Collier,4127,2023,6200
03,Collier,4127,2024,6400
12,Lee,4127,2024,3500
03,Collier,4127,2025,6400
12,Lee,4127,2025,3500
03,Collier,4128,2011,36000
03,Collier,4128,2012,35500
03,Collier,4128,2013,35500
03,Collier,4128,2014,33000
03,Collier,4128,2015,39000
03,Collier,4128,2016,41000
03,Collier,4128,2017,42000
03,Collier,4128,2018,34000
03,Collier,4128,2019,35000
03,Collier,4128,2020,31500
03,Collier,4128,2021,32500
03,Collier,4128,2022,33500
03,Collier,4128,2023,36500
03,Collier,4128,2024,37500
03,Collier,4128,2025,37000
03,Collier,4129,2011,1800
12,Lee,4129,2011,300
12,Lee,4129,2012,300
03,Collier,4129,2012,1800
03,Collier,4129,2013,1800
12,Lee,4129,2013,600
12,Lee,4129,2014,600
03,Collier,4129,2014,1600
12,Lee,4129,2015,600
03,Collier,4129,2015,1700
03,Collier,4129,2016,1800
12,Lee,4129,2016,800
03,Collier,4129,2017,1900
12,Lee,4129,2017,800
12,Lee,4129,2018,650
03,Collier,4129,2018,2800
12,Lee,4129,2019,700
03,Collier,4129,2019,2800
12,Lee,4129,2020,700
03,Collier,4129,2020,2600
03,Collier,4129,2021,2800
12,Lee,4129,2021,700
12,Lee,4129,2022,700
03,Collier,4129,2022,2800
12,Lee,4129,2023,350
03,Collier,4129,2023,3000
03,Collier,4129,2024,3200
12,Lee,4129,2024,350
03,Collier,4129,2025,2800
12,Lee,4129,2025,350
12,Lee,4130,2011,2500
12,Lee,4130,2012,2500
12,Lee,4130,2013,2100
12,Lee,4130,2014,1850
12,Lee,4130,2015,1950
12,Lee,4130,2016,2100
12,Lee,4130,2017,2250
12,Lee,4130,2018,2050
12,Lee,4130,2019,2300
12,Lee,4130,2020,2300
12,Lee,4130,2021,2500
12,Lee,4130,2022,2600
12,Lee,4130,2023,2600
12,Lee,4130,2024,2800
12,Lee,4130,2025,3000
03,Collier,4131,2011,4000
12,Lee,4131,2011,5700
12,Lee,4131,2012,5700
03,Collier,4131,2012,4000
03,Collier,4131,2013,4000
12,Lee,4131,2013,5700
12,Lee,4131,2014,4700
03,Collier,4131,2014,7900
12,Lee,4131,2015,4900
03,Collier,4131,2015,8200
03,Collier,4131,2016,8600
12,Lee,4131,2016,5200
03,Collier,4131,2017,8800
12,Lee,4131,2017,5500
12,Lee,4131,2018,4400
03,Collier,4131,2018,10200
12,Lee,4131,2019,4600
03,Collier,4131,2019,10400
12,Lee,4131,2020,4600
03,Collier,4131,2020,10200
03,Collier,4131,2021,10600
12,Lee,4131,2021,4900
12,Lee,4131,2022,6100
03,Collier,4131,2022,10800
12,Lee,4131,2023,4600
03,Collier,4131,2023,4500
03,Collier,4131,2024,4700
12,Lee,4131,2024,4800
03,Collier,4131,2025,4700
12,Lee,4131,2025,5000
12,Lee,4133,2011,1950
12,Lee,4133,2012,1950
12,Lee,4133,2013,1950
12,Lee,4133,2014,6700
12,Lee,4133,2015,7100
12,Lee,4133,2016,7100
12,Lee,4133,2017,7100
12,Lee,4133,2018,6900
12,Lee,4133,2019,7100
12,Lee,4133,2020,7100
12,Lee,4133,2021,7100
12,Lee,4133,2022,7300
12,Lee,4133,2023,6500
12,Lee,4133,2024,6300
12,Lee,4133,2025,6300
12,Lee,4134,2011,8800
12,Lee,4134,2012,8800
12,Lee,4134,2013,8800
12,Lee,4134,2014,5400
12,Lee,4134,2015,5600
12,Lee,4134,2016,5800
12,Lee,4134,2017,5800
12,Lee,4134,2018,5800
12,Lee,4134,2019,5900
12,Lee,4134,2020,5900
12,Lee,4134,2021,5900
12,Lee,4134,2022,5900
12,Lee,4134,2023,5100
12,Lee,4134,2024,5000
12,Lee,4134,2025,5000
12,Lee,4135,2011,12500
12,Lee,4135,2012,12500
12,Lee,4135,2013,12500
12,Lee,4135,2014,14500
12,Lee,4135,2015,15300
12,Lee,4135,2016,16300
12,Lee,4135,2017,17200
12,Lee,4135,2018,16300
12,Lee,4135,2019,17000
12,Lee,4135,2020,14700
12,Lee,4135,2021,15500
12,Lee,4135,2022,16100
12,Lee,4135,2023,17500
12,Lee,4135,2024,15600
12,Lee,4135,2025,16400
12,Lee,4136,2011,4000
12,Lee,4136,2012,4000
12,Lee,4136,2013,4000
12,Lee,4136,2014,3700
12,Lee,4136,2015,3900
12,Lee,4136,2016,4100
12,Lee,4136,2017,4300
12,Lee,4136,2018,4000
12,Lee,4136,2019,4200
12,Lee,4136,2020,4200
12,Lee,4136,2021,4400
12,Lee,4136,2022,4900
12,Lee,4136,2023,4400
12,Lee,4136,2024,4600
12,Lee,4136,2025,4800
03,Collier,4137,2011,1800
03,Collier,4137,2012,1800
03,Collier,4137,2013,1800
03,Collier,4137,2014,2200
03,Collier,4137,2015,2200
03,Collier,4137,2016,2200
03,Collier,4137,2017,2200
03,Collier,4137,2018,2900
03,Collier,4137,2019,2900
03,Collier,4137,2020,2900
03,Collier,4137,2021,3100
03,Collier,4137,2022,3100
03,Collier,4137,2023,2400
03,Collier,4137,2024,2400
03,Collier,4137,2025,2400
03,Collier,4139,2011,2100
03,Collier,4139,2012,2100
03,Collier,4139,2013,2100
03,Collier,4139,2014,2900
03,Collier,4139,2015,3100
03,Collier,4139,2016,3300
03,Collier,4139,2017,3500
03,Collier,4139,2018,4400
03,Collier,4139,2019,4400
03,Collier,4139,2020,4400
03,Collier,4139,2021,4600
03,Collier,4139,2022,6000
03,Collier,4139,2023,6800
03,Collier,4139,2024,7000
03,Collier,4139,2025,7000
12,Lee,4140,2011,3800
12,Lee,4140,2012,3800
12,Lee,4140,2013,3800
12,Lee,4140,2014,3400
12,Lee,4140,2015,3600
12,Lee,4140,2016,3800
12,Lee,4140,2017,4000
12,Lee,4140,2018,4300
12,Lee,4140,2019,4500
12,Lee,4140,2020,4500
12,Lee,4140,2021,4700
12,Lee,4140,2022,5900
12,Lee,4140,2023,6000
12,Lee,4140,2024,6300
12,Lee,4140,2025,6600
12,Lee,4141,2011,21300
12,Lee,4141,2012,21200
12,Lee,4141,2013,21200
12,Lee,4141,2014,20500
12,Lee,4141,2015,21500
12,Lee,4141,2016,22000
12,Lee,4141,2017,22000
12,Lee,4141,2018,19700
12,Lee,4141,2019,21000
12,Lee,4141,2020,21300
12,Lee,4141,2021,21100
12,Lee,4141,2022,21800
12,Lee,4141,2023,23500
12,Lee,4141,2024,23000
12,Lee,4141,2025,23000
12,Lee,4142,2011,14000
12,Lee,4142,2012,14000
12,Lee,4142,2013,14000
12,Lee,4142,2014,15200
12,Lee,4142,2015,16000
12,Lee,4142,2016,17000
12,Lee,4142,2017,18000
12,Lee,4142,2018,17500
12,Lee,4142,2019,18300
12,Lee,4142,2020,18500
12,Lee,4142,2021,19500
12,Lee,4142,2022,17800
12,Lee,4142,2023,17500
12,Lee,4142,2024,18300
12,Lee,4142,2025,19100
12,Lee,4143,2011,6600
12,Lee,4143,2012,6600
12,Lee,4143,2013,6600
12,Lee,4143,2014,6400
12,Lee,4143,2015,6800
12,Lee,4143,2016,7000
12,Lee,4143,2017,7200
12,Lee,4143,2018,8400
12,Lee,4143,2019,8400
12,Lee,4143,2020,8200
12,Lee,4143,2021,8200
12,Lee,4143,2022,8200
12,Lee,4143,2023,10000
12,Lee,4143,2024,9800
12,Lee,4143,2025,9800
03,Collier,4144,2011,6900
12,Lee,4144,2011,3300
12,Lee,4144,2012,3300
03,Collier,4144,2012,6800
03,Collier,4144,2013,6800
12,Lee,4144,2013,3300
12,Lee,4144,2014,3200
03,Collier,4144,2014,10600
12,Lee,4144,2015,3400
03,Collier,4144,2015,11000
03,Collier,4144,2016,11400
12,Lee,4144,2016,3400
03,Collier,4144,2017,11800
12,Lee,4144,2017,3400
12,Lee,4144,2018,4600
03,Collier,4144,2018,14200
12,Lee,4144,2019,4100
03,Collier,4144,2019,14400
12,Lee,4144,2020,4000
03,Collier,4144,2020,14200
03,Collier,4144,2021,14800
12,Lee,4144,2021,4000
12,Lee,4144,2022,4000
03,Collier,4144,2022,10700
12,Lee,4144,2023,3400
03,Collier,4144,2023,13000
03,Collier,4144,2024,13400
12,Lee,4144,2024,3400
03,Collier,4144,2025,13400
12,Lee,4144,2025,3400
12,Lee,4145,2011,4400
12,Lee,4145,2012,4400
12,Lee,4145,2013,4400
12,Lee,4145,2014,5100
12,Lee,4145,2015,5300
12,Lee,4145,2016,5500
12,Lee,4145,2017,5700
12,Lee,4145,2018,6900
12,Lee,4145,2019,6900
12,Lee,4145,2020,6700
12,Lee,4145,2021,6700
12,Lee,4145,2022,5900
12,Lee,4145,2023,5900
12,Lee,4145,2024,5700
12,Lee,4145,2025,5700
12,Lee,4147,2011,4000
12,Lee,4147,2012,4000
12,Lee,4147,2013,4000
12,Lee,4147,2014,4200
12,Lee,4147,2015,4400
12,Lee,4147,2016,4500
12,Lee,4147,2017,4500
12,Lee,4147,2018,5000
12,Lee,4147,2019,5500
12,Lee,4147,2020,5500
12,Lee,4147,2021,5800
12,Lee,4147,2022,6000
12,Lee,4147,2023,3000
12,Lee,4147,2024,3200
12,Lee,4147,2025,3400
03,Collier,4148,2011,2700
12,Lee,4148,2011,15000
12,Lee,4148,2012,15000
03,Collier,4148,2012,2700
03,Collier,4148,2013,2700
12,Lee,4148,2013,15000
12,Lee,4148,2014,17900
03,Collier,4148,2014,3600
12,Lee,4148,2015,18800
03,Collier,4148,2015,3800
03,Collier,4148,2016,4000
12,Lee,4148,2016,18900
03,Collier,4148,2017,4200
12,Lee,4148,2017,18900
12,Lee,4148,2018,19400
03,Collier,4148,2018,4000
12,Lee,4148,2019,20000
03,Collier,4148,2019,4000
12,Lee,4148,2020,20000
03,Collier,4148,2020,4000
03,Collier,4148,2021,4200
12,Lee,4148,2021,21000
12,Lee,4148,2022,22000
03,Collier,4148,2022,4200
12,Lee,4148,2023,24000
03,Collier,4148,2023,3600
03,Collier,4148,2024,3800
12,Lee,4148,2024,15200
03,Collier,4148,2025,3800
12,Lee,4148,2025,15800
03,Collier,4149,2011,25500
12,Lee,4149,2011,2800
12,Lee,4149,2012,2800
03,Collier,4149,2012,25500
03,Collier,4149,2013,25500
12,Lee,4149,2013,2800
12,Lee,4149,2014,2900
03,Collier,4149,2014,30500
12,Lee,4149,2015,6000
03,Collier,4149,2015,32000
03,Collier,4149,2016,32500
12,Lee,4149,2016,5800
03,Collier,4149,2017,33500
12,Lee,4149,2017,6000
12,Lee,4149,2018,6000
03,Collier,4149,2018,31500
12,Lee,4149,2019,6000
03,Collier,4149,2019,32500
12,Lee,4149,2020,6050
03,Collier,4149,2020,25500
03,Collier,4149,2021,26500
12,Lee,4149,2021,6100
12,Lee,4149,2022,6100
03,Collier,4149,2022,27500
12,Lee,4149,2023,6300
03,Collier,4149,2023,29500
03,Collier,4149,2024,30500
12,Lee,4149,2024,6400
03,Collier,4149,2025,31500
12,Lee,4149,2025,6500
03,Collier,4150,2024,30500
03,Collier,4150,2025,30500
03,Collier,4152,2011,12500
12,Lee,4152,2011,4300
12,Lee,4152,2012,4300
03,Collier,4152,2012,12500
03,Collier,4152,2013,12500
12,Lee,4152,2013,4300
12,Lee,4152,2014,5700
03,Collier,4152,2014,14400
12,Lee,4152,2015,5900
03,Collier,4152,2015,15000
03,Collier,4152,2016,15600
12,Lee,4152,2016,6100
03,Collier,4152,2017,16000
12,Lee,4152,2017,6100
12,Lee,4152,2018,5500
03,Collier,4152,2018,15900
12,Lee,4152,2019,6000
03,Collier,4152,2019,16200
12,Lee,4152,2020,6000
03,Collier,4152,2020,14800
03,Collier,4152,2021,15400
12,Lee,4152,2021,6400
12,Lee,4152,2022,6700
03,Collier,4152,2022,15800
12,Lee,4152,2023,5700
03,Collier,4152,2023,17000
03,Collier,4152,2024,17600
12,Lee,4152,2024,5900
03,Collier,4152,2025,18200
12,Lee,4152,2025,6100
03,Collier,4153,2011,450
12,Lee,4153,2011,5700
12,Lee,4153,2012,5700
03,Collier,4153,2012,450
03,Collier,4153,2013,450
12,Lee,4153,2013,5700
12,Lee,4153,2014,6000
03,Collier,4153,2014,300
12,Lee,4153,2015,6400
12,Lee,4153,2016,6600
12,Lee,4153,2017,6800
12,Lee,4153,2018,7600
12,Lee,4153,2019,7600
12,Lee,4153,2020,7400
12,Lee,4153,2021,7400
12,Lee,4153,2022,7400
12,Lee,4153,2023,7600
12,Lee,4153,2024,9100
12,Lee,4153,2025,9100
03,Collier,4155,2011,22500
12,Lee,4155,2011,10700
12,Lee,4155,2012,10700
03,Collier,4155,2012,22500
03,Collier,4155,2013,22500
12,Lee,4155,2013,10700
12,Lee,4155,2014,9200
03,Collier,4155,2014,27500
12,Lee,4155,2015,9600
03,Collier,4155,2015,28500
03,Collier,4155,2016,27500
12,Lee,4155,2016,10200
03,Collier,4155,2017,28500
12,Lee,4155,2017,10800
12,Lee,4155,2018,9900
03,Collier,4155,2018,31000
12,Lee,4155,2019,10300
03,Collier,4155,2019,27000
12,Lee,4155,2020,11900
03,Collier,4155,2020,26500
03,Collier,4155,2021,27500
12,Lee,4155,2021,12600
12,Lee,4155,2022,13200
03,Collier,4155,2022,28500
12,Lee,4155,2023,14400
03,Collier,4155,2023,33500
03,Collier,4155,2024,34500
12,Lee,4155,2024,15000
03,Collier,4155,2025,34500
12,Lee,4155,2025,15500
03,Collier,4157,2011,750
12,Lee,4157,2011,11200
12,Lee,4157,2012,11200
03,Collier,4157,2012,750
03,Collier,4157,2013,750
12,Lee,4157,2013,11200
12,Lee,4157,2014,19800
03,Collier,4157,2014,1200
12,Lee,4157,2015,21000
03,Collier,4157,2015,1200
03,Collier,4157,2016,1300
12,Lee,4157,2016,21000
03,Collier,4157,2017,1300
12,Lee,4157,2017,21000
12,Lee,4157,2018,20000
03,Collier,4157,2018,2200
12,Lee,4157,2019,21000
03,Collier,4157,2019,2200
12,Lee,4157,2020,22000
03,Collier,4157,2020,2200
03,Collier,4157,2021,2200
12,Lee,4157,2021,22000
12,Lee,4157,2022,22000
03,Collier,4157,2022,2200
12,Lee,4157,2023,23000
03,Collier,4157,2023,2800
03,Collier,4157,2024,2800
12,Lee,4157,2024,23000
03,Collier,4157,2025,2800
12,Lee,4157,2025,23000
12,Lee,4161,2011,5200
12,Lee,4161,2012,5200
12,Lee,4161,2013,5200
12,Lee,4161,2014,4800
12,Lee,4161,2015,5000
12,Lee,4161,2016,5200
12,Lee,4161,2017,5200
12,Lee,4161,2018,5200
12,Lee,4161,2019,5300
12,Lee,4161,2020,5300
12,Lee,4161,2021,5300
12,Lee,4161,2022,5300
12,Lee,4161,2023,9700
12,Lee,4161,2024,9500
12,Lee,4161,2025,9500
12,Lee,4164,2011,8900
12,Lee,4164,2012,8900
12,Lee,4164,2013,8900
12,Lee,4164,2014,5300
12,Lee,4164,2015,5500
12,Lee,4164,2016,5900
12,Lee,4164,2017,6300
12,Lee,4164,2018,6400
12,Lee,4164,2019,6600
12,Lee,4164,2020,6600
12,Lee,4164,2021,7000
12,Lee,4164,2022,7600
12,Lee,4164,2023,7600
12,Lee,4164,2024,8000
12,Lee,4164,2025,8400
03,Collier,4165,2014,2000
03,Collier,4165,2015,2100
03,Collier,4165,2016,170
03,Collier,4165,2017,170
03,Collier,4165,2018,120
03,Collier,4165,2019,120
03,Collier,4165,2020,120
03,Collier,4165,2021,80
03,Collier,4165,2022,80
03,Collier,4165,2023,80
03,Collier,4165,2024,80
03,Collier,4165,2025,80
03,Collier,4166,2011,16600
12,Lee,4166,2011,15800
12,Lee,4166,2012,15700
03,Collier,4166,2012,16400
03,Collier,4166,2013,16400
12,Lee,4166,2013,15700
12,Lee,4166,2014,15100
03,Collier,4166,2014,23000
12,Lee,4166,2015,15800
03,Collier,4166,2015,24000
03,Collier,4166,2016,25000
12,Lee,4166,2016,16000
03,Collier,4166,2017,26000
12,Lee,4166,2017,16000
12,Lee,4166,2018,17500
03,Collier,4166,2018,26500
12,Lee,4166,2019,18000
03,Collier,4166,2019,27000
12,Lee,4166,2020,18500
03,Collier,4166,2020,24000
03,Collier,4166,2021,25000
12,Lee,4166,2021,18500
12,Lee,4166,2022,18700
03,Collier,4166,2022,26000
12,Lee,4166,2023,19700
03,Collier,4166,2023,28000
03,Collier,4166,2024,29000
12,Lee,4166,2024,19500
03,Collier,4166,2025,25500
12,Lee,4166,2025,19600
12,Lee,4168,2011,17600
12,Lee,4168,2012,17400
12,Lee,4168,2013,17400
12,Lee,4168,2014,17200
12,Lee,4168,2015,18000
12,Lee,4168,2016,18200
12,Lee,4168,2017,18200
12,Lee,4168,2018,19500
12,Lee,4168,2019,20000
12,Lee,4168,2020,20500
12,Lee,4168,2021,19800
12,Lee,4168,2022,20000
12,Lee,4168,2023,21000
12,Lee,4168,2024,21000
12,Lee,4168,2025,21000
03,Collier,4171,2011,9200
12,Lee,4171,2011,7600
12,Lee,4171,2012,7600
03,Collier,4171,2012,9000
03,Collier,4171,2013,9000
12,Lee,4171,2013,7600
12,Lee,4171,2014,6800
03,Collier,4171,2014,9700
12,Lee,4171,2015,7200
03,Collier,4171,2015,10100
03,Collier,4171,2016,10500
12,Lee,4171,2016,6900
03,Collier,4171,2017,10900
12,Lee,4171,2017,7100
12,Lee,4171,2018,8900
03,Collier,4171,2018,13600
12,Lee,4171,2019,8900
03,Collier,4171,2019,13800
12,Lee,4171,2020,8900
03,Collier,4171,2020,13600
03,Collier,4171,2021,13700
12,Lee,4171,2021,9400
12,Lee,4171,2022,9800
03,Collier,4171,2022,13800
12,Lee,4171,2023,12100
03,Collier,4171,2023,15700
12,Lee,4171,2024,12700
12,Lee,4171,2025,13300
03,Collier,4172,2011,350
12,Lee,4172,2011,9200
12,Lee,4172,2012,9100
03,Collier,4172,2012,350
03,Collier,4172,2013,350
12,Lee,4172,2013,9100
12,Lee,4172,2014,7300
03,Collier,4172,2014,350
12,Lee,4172,2015,7700
03,Collier,4172,2015,350
03,Collier,4172,2016,500
12,Lee,4172,2016,7300
03,Collier,4172,2017,500
12,Lee,4172,2017,7300
12,Lee,4172,2018,9200
03,Collier,4172,2018,450
12,Lee,4172,2019,10000
03,Collier,4172,2019,450
12,Lee,4172,2020,10000
03,Collier,4172,2020,700
03,Collier,4172,2021,800
12,Lee,4172,2021,10000
12,Lee,4172,2022,9900
03,Collier,4172,2022,800
12,Lee,4172,2023,11600
03,Collier,4172,2023,900
03,Collier,4172,2024,900
12,Lee,4172,2024,12000
03,Collier,4172,2025,900
12,Lee,4172,2025,12000
12,Lee,4173,2011,1500
12,Lee,4173,2012,1500
12,Lee,4173,2013,5900
12,Lee,4173,2014,6100
12,Lee,4173,2015,6400
12,Lee,4173,2016,6900
12,Lee,4173,2017,7300
12,Lee,4173,2018,7000
12,Lee,4173,2019,7500
12,Lee,4173,2020,6600
12,Lee,4173,2021,7000
12,Lee,4173,2022,7600
12,Lee,4173,2023,11100
12,Lee,4173,2024,11700
12,Lee,4173,2025,12300
03,Collier,4174,2011,650
03,Collier,4174,2012,650
03,Collier,4174,2013,650
03,Collier,4174,2014,7900
03,Collier,4174,2015,8200
03,Collier,4174,2016,8600
03,Collier,4174,2017,8800
03,Collier,4174,2018,7900
03,Collier,4174,2019,8100
03,Collier,4174,2020,7900
03,Collier,4174,2021,8300
03,Collier,4174,2022,9700
03,Collier,4174,2023,9200
03,Collier,4174,2024,9600
03,Collier,4174,2025,9600
12,Lee,4175,2011,26500
12,Lee,4175,2012,26500
12,Lee,4175,2013,26500
12,Lee,4175,2014,32000
12,Lee,4175,2015,34000
12,Lee,4175,2016,36000
12,Lee,4175,2017,38000
12,Lee,4175,2018,27000
12,Lee,4175,2019,28000
12,Lee,4175,2020,29000
12,Lee,4175,2021,31000
12,Lee,4175,2022,32000
12,Lee,4175,2023,35000
12,Lee,4175,2024,54500
12,Lee,4175,2025,57000
03,Collier,4176,2011,3800
03,Collier,4176,2012,3700
03,Collier,4176,2013,3700
03,Collier,4176,2014,9100
03,Collier,4176,2015,9500
03,Collier,4176,2016,10300
03,Collier,4176,2017,10900
03,Collier,4176,2018,11700
03,Collier,4176,2019,12100
03,Collier,4176,2020,11800
03,Collier,4176,2021,12400
03,Collier,4176,2022,12800
03,Collier,4176,2023,15600
03,Collier,4176,2024,16600
03,Collier,4176,2025,16800
12,Lee,4177,2011,21500
12,Lee,4177,2012,21500
12,Lee,4177,2013,21500
12,Lee,4177,2014,19700
12,Lee,4177,2015,20500
12,Lee,4177,2016,21500
12,Lee,4177,2017,22500
12,Lee,4177,2018,23000
12,Lee,4177,2019,24000
12,Lee,4177,2020,24000
12,Lee,4177,2021,25000
12,Lee,4177,2022,30000
12,Lee,4177,2023,28500
12,Lee,4177,2024,29500
12,Lee,4177,2025,30500
12,Lee,4178,2011,21000
12,Lee,4178,2012,21000
12,Lee,4178,2013,21000
12,Lee,4178,2014,35000
12,Lee,4178,2015,37000
12,Lee,4178,2016,37000
12,Lee,4178,2017,38000
12,Lee,4178,2018,35000
12,Lee,4178,2019,36000
12,Lee,4178,2020,36000
12,Lee,4178,2021,36000
12,Lee,4178,2022,37000
12,Lee,4178,2023,36500
12,Lee,4178,2024,36500
12,Lee,4178,2025,36500
12,Lee,4181,2011,4000
12,Lee,4181,2012,4000
12,Lee,4181,2013,4000
12,Lee,4181,2014,4100
12,Lee,4181,2015,4300
12,Lee,4181,2016,4400
12,Lee,4181,2017,4400
12,Lee,4181,2018,4000
12,Lee,4181,2019,4400
12,Lee,4181,2020,4400
12,Lee,4181,2021,4400
12,Lee,4181,2022,4500
12,Lee,4181,2023,5300
12,Lee,4181,2024,5100
12,Lee,4181,2025,5100
12,Lee,4182,2011,4100
12,Lee,4182,2012,4100
12,Lee,4182,2013,4100
12,Lee,4182,2014,5400
12,Lee,4182,2015,5600
12,Lee,4182,2016,5900
12,Lee,4182,2017,6300
12,Lee,4182,2018,7100
12,Lee,4182,2019,7400
12,Lee,4182,2020,7400
